11:17:35.911 (-0.9171638855877863, 0.12470444464122139, -0.033041348580152674, -8.188169677734374, -17.09699405517578, 0.3950432739257812)
11:17:35.916 (-0.9323522474351146, -0.3626554469160306, -0.7375681683053437, -6.37815322265625, -15.368380456542967, 1.0007762939453124)
11:17:35.921 (-1.0029648069007635, -0.7229127314351146, -1.0463981925343513, -5.219359619140625, -14.03959853515625, 1.458068811035156)
11:17:35.925 (-1.097026065358779, -0.8694671001374047, -1.1188759894198474, -5.324704492187499, -13.395558288574218, 1.687912170410156)
11:17:35.930 (-1.2345207094503818, -0.9448759843969466, -1.1252710891450382, -6.988674645996094, -13.45780753173828, 1.7621324218749999)
11:17:35.934 (-1.3794763032213742, -1.0141562314198473, -1.2358530218931298, -9.129090930175781, -13.895946435546874, 1.6136919189453125)
11:17:35.938 (-1.4815314363358778, -1.0943614404732827, -1.4226432263664124, -10.441113439941406, -14.580688110351561, 1.1923124267578125)
11:17:35.942 (-1.5601378704580153, -1.1865574615114505, -1.7349372629465651, -10.742782849121093, -14.982913989257812, 0.7422025146484375)
11:17:35.946 (-1.55694032059542, -1.2299908471450383, -2.0077948512213744, -10.730811840820312, -15.35401524658203, 0.2825157958984375)
11:17:35.949 (-1.4996508855572521, -1.2433139715725192, -2.244680003541985, -9.686939916992188, -15.030798022460937, -0.24899697265624998)
11:17:35.953 (-1.3744135159389315, -1.1625758375419848, -2.446925032351145, -8.111555224609374, -14.475343237304687, -0.7541735229492187)
11:17:35.957 (-1.2654303581221376, -0.9917733823816794, -2.489825493007634, -6.203376501464843, -13.374010473632811, -1.0989385620117187)
11:17:35.960 (-1.1607106001221377, -0.7063920571450383, -2.4495896572366416, -4.529829541015625, -11.674127294921874, -1.2569558715820313)
11:17:35.963 (-1.0922297405648855, -0.31016233667175575, -2.3352772496488554, -2.9568390502929685, -9.68454571533203, -1.446097802734375)
11:17:35.967 (-1.0671822666412214, 0.04716386047328244, -2.2241623919236644, -2.2385785522460937, -8.664615808105468, -1.8746598999023436)
11:17:35.970 (-1.0522603672824429, 0.5688974130534352, -1.9966034267022903, -2.147598889160156, -7.920019091796875, -3.0071172851562498)
11:17:35.974 (-1.0370720054351146, 1.066116416687023, -1.6779142903969468, -2.990357873535156, -7.4962453979492185, -4.613626599121093)
11:17:35.977 (-0.9597978837557253, 1.4796661989160307, -1.286747357206107, -4.027047192382812, -7.206546997070312, -6.481103894042969)
11:17:35.980 (-0.8313629642748092, 1.8108790721832064, -0.8849219244732826, -4.881777185058594, -6.8569935546875, -8.281543542480469)
11:17:35.984 (-0.6552312593435115, 2.0989250223053437, -0.5108085905496184, -5.683834741210937, -6.2009822998046875, -9.888052856445311)
11:17:35.987 (-0.4532526930229008, 2.32488521259542, -0.14522205625954202, -6.777984899902344, -5.513846423339843, -11.319785449218749)
11:17:35.991 (-0.28698010016793896, 2.4341348329007637, 0.13669525662595422, -7.558494641113281, -5.209782812499999, -12.196063256835936)
11:17:35.994 (-0.07327718435114505, 2.4711731188091606, 0.5379877643816794, -8.544905725097657, -4.771643908691406, -13.342885852050781)
11:17:35.998 (0.1276355320152672, 2.416281846167939, 0.9587320338015267, -9.311050256347656, -4.582501977539062, -14.188039038085936)
11:17:36.001 (0.32055437372519086, 2.2854487642900763, 1.3597580790687025, -9.835380419921874, -4.489128112792969, -14.707580798339842)
11:17:36.004 (0.5246646399541985, 2.099457947282443, 1.7080245516030534, -10.544064111328124, -4.7572786987304685, -15.042769030761718)
11:17:36.008 (0.7471608178931298, 1.867635582244275, 1.9651608530534352, -11.262324609375, -5.465962390136719, -14.949395166015623)
11:17:36.011 (0.9856447451450383, 1.5942450689923666, 2.1170444715267176, -11.870451831054687, -6.301538769531249, -14.535198278808593)
11:17:36.015 (1.2603675708396949, 1.2752894701984734, 2.1631424820458016, -11.939883679199218, -7.113173132324218, -13.759476940917969)
11:17:36.018 (1.5215008096183207, 0.945408909374046, 2.145555957801527, -11.461043347167967, -7.912836486816405, -12.703634008789061)
11:17:36.021 (1.6957672771297712, 0.709323144519084, 2.1005237972366415, -10.709264025878905, -8.712499841308594, -11.870451831054687)
11:17:36.025 (1.8884196563511453, 0.4308698439847329, 2.0288453878167942, -9.576806640625, -9.631873278808593, -10.733206042480468)
11:17:36.028 (2.0139234884580155, 0.20490965369465652, 1.9854120021832065, -8.202534887695313, -10.69968721923828, -9.524134204101562)
11:17:36.032 (2.064551361282443, 0.02637978636641222, 1.9832803022748093, -6.998251452636718, -11.465831750488281, -8.157045056152343)
11:17:36.035 (2.0243155255114504, -0.13696171911450383, 2.0123247135267177, -5.935225915527344, -11.693280908203125, -6.612784985351562)
11:17:36.038 (1.8748300694351148, -0.25926800135877864, 2.0099265511297713, -4.697423657226563, -11.358092675781249, -4.953603234863281)
11:17:36.042 (1.6723185781374048, -0.31362634902290076, 1.9656937780305346, -3.3446997192382812, -11.233594189453123, -3.4739866088867184)
11:17:36.045 (1.3232527181374047, -0.31415927400000004, 1.8236692716335878, -2.437297290039062, -11.247959399414063, -2.427720483398437)
11:17:36.048 (0.9222266728702291, -0.21983155305343513, 1.6211577803358779, -1.3910311645507811, -11.480196960449218, -1.2665326782226562)
11:17:36.052 (0.5046799533129771, -0.06315160978625955, 1.3965299024885498, -0.7876923461914062, -11.595118640136718, -0.3806780639648437)
11:17:36.055 (0.11004900777099237, 0.10871669532824428, 1.1705697121984733, -0.7924807495117187, -11.544840405273437, 0.41419688720703124)
11:17:36.059 (-0.24887596430534353, 0.2619326262442748, 0.9688576083664123, -1.197100830078125, -11.209652172851563, 1.0486603271484374)
11:17:36.062 (-0.5478468764580153, 0.38210720858015274, 0.7887289661068703, -1.9129671264648436, -10.790666882324219, 1.458068811035156)
11:17:36.065 (-0.7327718435114504, 0.461513030167939, 0.6586952716946565, -2.5857377929687497, -10.309432348632813, 1.608903515625)
11:17:36.069 (-0.9070383110229009, 0.5451822515725192, 0.5038805658473283, -3.076549133300781, -10.079588989257813, 1.6400281372070311)
11:17:36.072 (-0.9968361696641223, 0.6091332488244275, 0.35572742221374054, -3.679887951660156, -9.787496386718749, 1.599326708984375)
11:17:36.076 (-1.0125574564885498, 0.6464379972213741, 0.24328025204580156, -4.292803576660156, -9.64623848876953, 1.3910311645507811)
11:17:36.079 (-0.9408790470687024, 0.6570964967633588, 0.17932925479389314, -4.723759875488281, -9.548076220703125, 1.2210428466796874)
11:17:36.082 (-0.8153752149618321, 0.6323154853282443, 0.18226034216793896, -4.924872814941406, -9.507374792480467, 1.0749965454101562)
11:17:36.086 (-0.6784134958473284, 0.5902144121374047, 0.22596019029007636, -5.042188696289062, -9.449913952636718, 0.8858546142578124)
11:17:36.089 (-0.4588484052824428, 0.5065451907328244, 0.35359572230534353, -5.058948107910156, -9.406818322753905, 0.8882488159179687)
11:17:36.092 (-0.21237060337404584, 0.4151485571603054, 0.5491791889007633, -5.030217687988281, -9.291896643066405, 0.679953271484375)
11:17:36.096 (0.037837673374045803, 0.3157580489312978, 0.7828667913587788, -4.843469958496094, -9.07163009033203, 0.7302315063476562)
11:17:36.099 (0.26966003841221375, 0.2470107268854962, 1.0192190187022903, -4.802768530273437, -8.789114294433594, 0.833182177734375)
11:17:36.103 (0.4833629542290077, 0.1918529917557252, 1.2286585347022903, -4.80755693359375, -8.63109698486328, 0.8882488159179687)
11:17:36.106 (0.6600275841374046, 0.16867075525190842, 1.3805421531755726, -4.853046765136718, -8.655039001464843, 0.7613561279296874)
11:17:36.110 (0.8247014020610688, 0.1465543687022901, 1.4863277611297712, -4.7955859252929685, -8.901641772460938, 0.689530078125)
11:17:36.113 (0.960064346244275, 0.14042573146564888, 1.5521439958015268, -4.7381250854492185, -9.169792358398437, 0.46686932373046874)
11:17:36.116 (1.0645176417557254, 0.13722818160305345, 1.580655482076336, -4.508281726074219, -9.215282189941405, 0.3280056274414062)
11:17:36.120 (1.1713690996641224, 0.150817768519084, 1.6067688059541985, -4.2329485351562495, -9.227253198242186, 0.229843359375)
11:17:36.123 (1.2622328082595422, 0.18625727949618323, 1.608634043374046, -4.070142822265625, -9.141061938476563, 0.13168109130859373)
11:17:36.127 (1.3155253059694658, 0.23928331471755726, 1.6208913178473283, -3.852270471191406, -9.117119921875, 0.02633621826171875)
11:17:36.130 (1.3357764550992368, 0.2917764249618321, 1.6502021915877865, -3.766079211425781, -9.0021982421875, -0.04548983154296875)
11:17:36.134 (1.3107289811755725, 0.3527963348396947, 1.709889789022901, -3.67749375, -8.556876733398436, -0.02633621826171875)
11:17:36.137 (1.2108055479694657, 0.424474744259542, 1.7935590104274812, -3.421314172363281, -7.486668591308593, 0.14125789794921875)
11:17:36.141 (1.0168208563053436, 0.5118744405038169, 1.875895919389313, -2.9951462768554684, -5.805939025878906, 0.46686932373046874)
11:17:36.144 (0.7365023183511451, 0.6101990987786261, 1.9291884170992368, -2.6527754394531247, -4.220977526855468, 0.6775590698242188)
11:17:36.148 (0.41248393227480923, 0.723978581389313, 1.9529035785801527, -2.233790148925781, -3.3542765258789062, 0.51714755859375)
11:17:36.151 (0.09645942085496184, 0.8294977268549619, 1.9803492149007635, -1.5418658691406248, -2.978386865234375, 0.09816226806640624)
11:17:36.154 (-0.11804288242748093, 0.8926493366412214, 2.0200521256946566, -0.6823474731445313, -3.208230224609375, -0.258573779296875)
11:17:36.158 (-0.35066463493129774, 0.9840459702137406, 2.0754763233129774, 0.7230489013671875, -3.6343981201171873, -0.9097966308593749)
11:17:36.161 (-0.5073445781984733, 1.091163890610687, 2.156214457343512, 2.5354595581054684, -4.309562988281249, -1.4700398193359374)
11:17:36.164 (-0.5888820996946565, 1.2321225470534352, 2.2212313045496184, 4.412513659667969, -4.886565588378906, -1.9416975463867185)
11:17:36.168 (-0.6112649487328244, 1.405589627099237, 2.266263465114504, 6.354211206054687, -5.0757075195312495, -2.231395947265625)
11:17:36.172 (-0.6456386097557253, 1.6192925429160308, 2.2612006778320612, 9.050082275390624, -5.123591552734375, -2.2385785522460937)
11:17:36.175 (-0.6920030827633588, 1.9595651407938932, 2.1340980707938932, 10.733206042480468, -5.298368273925781, -2.4013842651367185)
11:17:36.179 (-0.7362358558625955, 2.1767320689618326, 1.9707565653129775, 11.030087048339842, -6.191405493164062, -2.9281086303710935)
11:17:36.182 (-0.7690107419541986, 2.4069556590687027, 1.6507351165648856, 9.890447058105469, -7.577648254394531, -3.845087866210937)
11:17:36.186 (-0.7146523942900763, 2.462646319175573, 1.2049433732213741, 8.176198669433592, -8.547299926757812, -4.735730883789063)
11:17:36.189 (-0.573160812870229, 2.331013849832061, 0.6288514729770993, 6.4643444824218745, -8.844180932617187, -5.372588525390625)
11:17:36.192 (-0.393032170610687, 2.0458989870839694, -0.08473507135877863, 4.944026428222656, -8.55448253173828, -5.710170959472656)
11:17:36.196 (-0.24008270218320613, 1.7767718736488551, -0.6682879212824429, 3.6727053466796873, -8.137891442871092, -5.9208607055664055)
11:17:36.200 (0.015188361847328247, 1.318189930854962, -1.7061593141832063, 2.93050283203125, -7.668627917480468, -6.038176586914062)
11:17:36.203 (0.22622665277862597, 0.9971026321526718, -2.4288055831297712, 2.319981408691406, -7.376535314941406, -6.038176586914062)
11:17:36.207 (0.42900460656488554, 0.7335712309770993, -2.995837758763359, 1.1635820068359375, -7.254431030273437, -5.947196923828125)
